servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;Horas_servicio_HHMM;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Repuestos_Usados_Filtro;Ubicacion_Clientes;Tecnicos_Bigtools
SV-003707;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1/9/2025;2/9/2025;46;0h 28min;R. Soto;Observaciones;Sin_repuestos;10120;20278;30398;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-003708;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;30/9/2025;1/10/2025;44;0h 26min;A. Torres;Reparado;filtro_combustible:9798;9680;9798;19478;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 1: Torres
SV-003709;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;29/6/2022;30/6/2022;73;0h 44min;R. Soto;Observaciones;"aceite:27066; filtro_aceite:10729";16060;37795;53855;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-003710;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;2/1/2024;3/1/2024;91;0h 55min;M. Ruiz;Reparado;"aceite:28379; filtro_aceite:17851";20020;46230;66250;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 5: Ruiz
SV-003711;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;2027/13/40;24/6/2024;84;0h 50min;L. Gómez;Observaciones;"aceite:21034; filtro_aceite:9494";18480;30528;49008;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-003712;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;6/7/2025;7/7/2025;89;0h 53min;J. Pérez;OK;"aceite:26809; filtro_aceite:8655";19580;35464;55044;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 2: Pérez
SV-003713;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;30/6/2022;31/12/1999;111;1h 7min;A. Torres;OK;Sin_repuestos;24420;0;24420;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003714;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;3/10/2022;4/10/2022;99;0h 59min;J. Pérez;OK;Sin_repuestos;21780;0;21780;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-003715;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;24/3/2023;25/3/2023;62;0h 37min;M. Ruiz;OK;Sin_repuestos;13640;0;13640;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
SV-003716;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;2/7/2023;2027/13/40;13;1h 18min;M. Gómez;Reparado;Sin_repuestos;28600;0;28600;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-003717;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;1/10/2023;2/10/2023;94;0h 56min;M. Gómez;Reparado;Sin_repuestos;20680;0;20680;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-003718;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;4/7/2024;8/4/2024;126;1h 16min;S. López;Reparado;Sin_repuestos;27720;0;27720;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-003719;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;2/7/2024;3/7/2024;114;1h 8min;J. Pérez;OK;Sin_repuestos;25080;0;25080;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-003720;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;31/12/2024;1/1/2025;112;1h 7min;A. Torres;OK;Sin_repuestos;24640;0;24640;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-003721;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;6/7/2025;7/7/2025;107;1h 4min;A. Torres;Reparado;Sin_repuestos;23540;0;23540;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003722;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revisión del sistema de seguridad y válvula de rebose;6/10/2025;7/10/2025;101;1h 1min;R. Soto;Observaciones;Sin_repuestos;22220;0;22220;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-003723;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;7/7/2022;7/8/2022;65;0h 39min;L. Gómez;OK;mangueras:9750;14300;0;24050;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 3: Gómez L.
SV-003724;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;7/8/2022;8/8/2022;73;0h 44min;S. López;OK;mangueras:9291;16060;9291;25351;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Tecnico 7: López
SV-003725;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;2/10/2022;3/10/2022;57;0h 34min;J. Pérez;OK;mangueras:8066;12540;8066;20606;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
SV-003726;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;11/6/2022;7/11/2022;5;0h 30min;A. Torres;Reparado;mangueras:18463;11000;18463;29463;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-003727;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;7/12/2022;8/12/2022;46;0h 28min;R. Soto;Reparado;mangueras:17297;10120;17297;27417;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-003728;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;24/1/2023;25/1/2023;71;0h 43min;A. Torres;Reparado;mangueras:11647;15620;0;0;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-003729;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;23/2/2023;24/2/2023;57;0h 34min;J. Pérez;Reparado;mangueras:12174;12540;12174;24714;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 2: Pérez
SV-003730;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;4/4/2023;5/4/2023;55;0h 33min;M. Gómez;Reparado;mangueras:13127;12100;13127;0;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-003731;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;28/4/2023;29/4/2023;53;0h 32min;M. Gómez;OK;mangueras:11143;11660;11143;22803;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-003732;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;7/8/2023;8/8/2023;41;0h 25min;R. Soto;OK;mangueras:12881;9020;12881;21901;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-003733;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;30/9/2023;1/10/2023;62;0h 37min;J. Pérez;OK;mangueras:8922;13640;8922;22562;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
SV-003734;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;24/10/2023;25/10/2023;52;0h 31min;S. López;Reparado;mangueras:7235;11440;7235;18675;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Tecnico 7: López
SV-003735;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;28/11/2023;2027/13/40;67;0h 40min;M. Gómez;OK;mangueras:13439;14740;13439;28179;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-003736;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;30/12/2023;31/12/2023;51;0h 31min;J. Pérez;OK;mangueras:7606;11220;7606;18826;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
SV-003737;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;24/1/2024;31/12/1999;35;0h 21min;A. Torres;Reparado;mangueras:14313;7700;14313;22013;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 1: Torres
SV-003738;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;2/3/2024;3/3/2024;29;0h 17min;M. Ruiz;OK;mangueras:10248;6380;10248;16628;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-003739;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;4/4/2024;5/4/2024;81;0h 49min;A. Torres;Reparado;mangueras:12188;17820;12188;30008;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-003740;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;25/4/2024;26/4/2024;6975;69h 45min;M. Gómez;OK;mangueras:7237;5500;0;12737;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-003741;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;6/6/2024;7/6/2024;44;0h 26min;M. Ruiz;Observaciones;mangueras:9489;9680;9489;19169;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-003742;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;3/7/2024;4/7/2024;62;0h 37min;S. López;OK;mangueras:17143;13640;17143;30783;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Tecnico 7: López
SV-003743;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;2/8/2024;3/8/2024;36;0h 22min;M. Gómez;OK;mangueras:10749;7920;10749;18669;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-003744;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;30/8/2024;31/8/2024;51;0h 31min;A. Torres;OK;mangueras:12020;11220;12020;23240;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 1: Torres
SV-003745;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;6/10/2024;7/10/2024;33;0h 20min;J. Pérez;OK;mangueras:11216;7260;11216;18476;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
SV-003746;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;25/10/2024;26/10/2024;37;0h 22min;R. Soto;Reparado;mangueras:17858;8140;17858;25998;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-003747;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;29/11/2024;30/11/2024;52;0h 31min;L. Gómez;OK;Sin_repuestos;11440;9269;20709;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-003748;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;28/12/2024;29/12/2024;25;0h 15min;J. Pérez;OK;mangueras:18665;5500;18665;24165;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
SV-003749;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;29/1/2025;30/1/2025;53;0h 32min;M. Gómez;OK;mangueras:9360;11660;9360;21020;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-003750;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;25/3/2025;26/3/2025;48;0h 29min;R. Soto;OK;Sin_repuestos;10560;13606;24166;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-003751;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;5/5/2025;5/6/2025;25;0h 15min;R. Soto;Reparado;mangueras:17339;5500;17339;22839;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-003752;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;25/7/2025;26/7/2025;45;0h 27min;R. Soto;OK;mangueras:17726;9900;17726;27626;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-003753;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-004;Limpieza de mangueras y boquillas;28/9/2025;29/9/2025;55;0h 33min;S. López;OK;mangueras:10296;12100;10296;22396;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Tecnico 7: López
SV-003754;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;3/1/2023;4/1/2023;57;0h 34min;M. Ruiz;OK;Sin_repuestos;12540;0;12540;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
SV-003755;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;4/7/2023;5/7/2023;63;0h 38min;L. Gómez;OK;Sin_repuestos;13860;0;13860;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-003756;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;25/12/2023;26/12/2023;49;0h 29min;J. Pérez;Reparado;Sin_repuestos;10780;0;0;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-003757;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6/7/2024;7/7/2024;74;0h 44min;A. Torres;OK;Sin_repuestos;16280;0;16280;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003758;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;4/1/2025;5/1/2025;61;0h 37min;R. Soto;Reparado;Sin_repuestos;13420;0;0;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-003759;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;29/6/2025;2027/13/40;74;0h 44min;A. Torres;OK;Sin_repuestos;16280;0;16280;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-003760;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-006;Limpieza del sistema de calefacción;5/7/2022;6/7/2022;1;1h 0min;R. Soto;OK;Sin_repuestos;22000;0;22000;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-003761;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-006;Limpieza del sistema de calefacción;5/7/2023;6/7/2023;104;1h 2min;R. Soto;OK;Sin_repuestos;22880;0;22880;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-003762;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-006;Limpieza del sistema de calefacción;1/7/2024;2/7/2024;98;0h 59min;J. Pérez;OK;Sin_repuestos;21560;0;21560;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-003763;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-006;Limpieza del sistema de calefacción;26/6/2025;06/27/2025;109;1h 5min;M. Gómez;OK;Sin_repuestos;23980;0;23980;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-003764;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-007;Revisión del sistema eléctrico y termostato;6/7/2022;2027/13/40;119;1h 11min;A. Torres;OK;Sin_repuestos;0;0;26180;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003765;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-007;Revisión del sistema eléctrico y termostato;6/7/2023;7/7/2023;101;1h 1min;A. Torres;OK;Sin_repuestos;22220;0;22220;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-003766;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-007;Revisión del sistema eléctrico y termostato;6/7/2024;7/7/2024;104;1h 2min;A. Torres;OK;Sin_repuestos;22880;0;22880;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003767;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;23/6/2022;24/6/2022;87;0h 52min;R. Soto;OK;Sin_repuestos;19140;0;19140;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-003768;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;7/1/2023;8/1/2023;61;0h 37min;A. Torres;OK;Sin_repuestos;13420;0;13420;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003769;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;25/6/2023;26/6/2023;5674;56h 44min;M. Gómez;OK;Sin_repuestos;12980;0;12980;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-003770;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;1/1/2024;2/1/2024;68;0h 41min;R. Soto;OK;Sin_repuestos;14960;0;14960;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-003771;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;25/6/2024;26/6/2024;52;0h 31min;S. López;Reparado;Sin_repuestos;11440;0;11440;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-003772;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;5/1/2025;6/1/2025;65;0h 39min;A. Torres;Observaciones;Sin_repuestos;14300;0;14300;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-003773;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;29/6/2025;30/6/2025;1556;15h 34min;A. Torres;OK;Sin_repuestos;17380;0;17380;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-003774;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revisión del quemador y válvula de seguridad;3/7/2022;4/7/2022;106;1h 4min;J. Pérez;OK;Sin_repuestos;23320;0;23320;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-003775;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revisión del quemador y válvula de seguridad;29/12/2022;30/12/2022;111;1h 7min;S. López;OK;Sin_repuestos;24420;0;24420;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-003776;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revisión del quemador y válvula de seguridad;23/6/2023;24/6/2023;91;0h 55min;R. Soto;OK;Sin_repuestos;20020;0;20020;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-003777;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revisión del quemador y válvula de seguridad;4/1/2024;5/1/2024;109;1h 5min;A. Torres;OK;Sin_repuestos;23980;0;23980;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-003778;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revisión del quemador y válvula de seguridad;1/7/2024;7/2/2024;104;1h 2min;R. Soto;OK;Sin_repuestos;22880;0;22880;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-003779;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revisión del quemador y válvula de seguridad;4/7/2025;5/7/2025;98;0h 59min;L. Gómez;OK;Sin_repuestos;21560;0;21560;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-003780;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-010;Limpieza de tanque de detergente y prueba general;29/6/2024;30/6/2024;62;0h 37min;S. López;OK;Sin_repuestos;0;0;0;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-003781;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;5/1/2022;6/1/2022;196;1h 58min;M. Gómez;OK;"aceite:15588; filtro_aceite:13516";68600;29104;97704;Taller 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-003782;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;6/7/2022;7/7/2022;163;1h 38min;S. López;Observaciones;"aceite:24417; filtro_aceite:17111";57050;41528;98578;Taller 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Tecnico 7: López
SV-003783;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;24/12/2022;25/12/2022;183;1h 50min;S. López;OK;"aceite:18771; filtro_aceite:9243";64050;28014;92064;Taller 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Tecnico 7: López
SV-003784;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;2027/13/40;7/1/2024;241;2h 25min;L. Gómez;OK;"aceite:18338; filtro_aceite:11742";84350;30080;114430;Taller 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-003785;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;26/12/2024;27/12/2024;237;2h 22min;R. Soto;Observaciones;"aceite:28704; filtro_aceite:13283";82950;41987;124937;Taller 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 6: Soto
