inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;fecha_lectura;horometro_h;ubicacion;ciudad;localidad;fecha_lectura_normalizada
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2023 00:00;533;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-nov-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/11/2023 00:00;1620;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-nov-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2023;533;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-nov-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/11/2023 00:00;1193;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-nov-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/12/2023 00:00;1344;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-dic-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2023;1057;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-dic-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2023 00:00;1699;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-dic-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/12/2023 00:00;1270;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-dic-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2023 00:00;557;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-dic-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2024 00:00;1755;Planta 3 - Río Grande;Río Grande;Planta 3;1-ene-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/1/2024 00:00;1324;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-ene-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2024 00:00;1171;Obra 1 - Río Grande;Río Grande;Obra 1;1-ene-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2024 00:00;58;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-ene-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/1/2024 00:00;1376;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ene-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);7/1/2024;1641;Taller 5 - Río Grande;Río Grande;Taller 5;7-ene-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2024 00:00;1293;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-feb-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2024 00:00;54792;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-feb-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/2/2024 00:00;1362;Taller 5 - Río Grande;Río Grande;Taller 5;1-feb-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/2/2024 00:00;1434;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-feb-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/2/2024 00:00;1434;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-feb-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/3/2024 00:00;150;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-mar-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/3/2024 00:00;1388;Taller 5 - Río Grande;Río Grande;Taller 5;1-mar-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2024 00:00;1938;Depósito 2 - Río Grande;Río Grande;Depósito 2;1-mar-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2024 00:00;1342;Obra 1 - Río Grande;Río Grande;Obra 1;1-mar-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2024;2009;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-abr-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/4/2024 00:00;155;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-abr-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2024 00:00;690;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-abr-24
EQP-0036;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2024 00:00;2740;Taller 3 - Río Grande;Río Grande;Taller 3;1-abr-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2024 00:00;1451;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-abr-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2024 00:00;1422;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-abr-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2024;142;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-abr-24
EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/4/2024;866;Planta 5 - Ushuaia;Ushuaia;Planta 5;1-abr-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/5/2024 00:00;1514;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-may-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2024 00:00;72;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-may-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2024 00:00;211;Planta 3 - Río Grande;Río Grande;Planta 3;1-may-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2024 00:00;1521;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-may-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2024 00:00;2115;Depósito 1 - Tolhuin;Tolhuin;Depósito 1;1-may-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/5/2024 00:00;1597;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-may-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2024;75;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-jun-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/6/2024 00:00;1595;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-jun-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/6/2024;1660;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jun-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2024 00:00;2140;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-jun-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/7/2024 00:00;46713;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jul-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2024 00:00;794;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-jul-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2024 00:00;99176;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-jul-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2024 00:00;2232;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-jul-24
EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/8/2024 00:00;4553;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-ago-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2024 00:00;2272;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-ago-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/8/2024;1715;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-ago-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/8/2024 00:00;1784;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ago-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/9/2024 00:00;1770;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-sept-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/9/2024 00:00;1861;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-sept-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2024 00:00;1793;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-sept-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2024 00:00;242;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-oct-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2024 00:00;1824;Obra 1 - Río Grande;Río Grande;Obra 1;1-oct-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2024 00:00;857;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-oct-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2024 00:00;38866;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-oct-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/10/2024;1852;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-oct-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/11/2024 00:00;1944;Obra 1 - Río Grande;Río Grande;Obra 1;1-nov-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/11/2024 00:00;2487;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-nov-24
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/11/2024 00:00;79;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-nov-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2024 00:00;884;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-nov-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/11/2024 00:00;1934;Taller 5 - Río Grande;Río Grande;Taller 5;1-nov-24
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/12/2024 00:00;2072;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-dic-24
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2024 00:00;911;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-dic-24
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2024 00:00;2049;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-dic-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2024 00:00;2517;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-dic-24
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/12/2024;73;Obra 5 - Río Grande;Río Grande;Obra 5;1-dic-24
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/12/2024 00:00;103993;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-dic-24
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/12/2024 00:00;127;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-dic-24
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2025 00:00;2548;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-ene-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/1/2025;2005;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-ene-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/1/2025 00:00;128;Obra 5 - Río Grande;Río Grande;Obra 5;1-ene-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2025 00:00;950;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ene-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/1/2025 00:00;2115;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ene-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2025;2144;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-ene-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);3/1/2025;2364;Planta 2 - Ushuaia;Ushuaia;Planta 2;3-ene-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);5/1/2025;2174;Taller 5 - Tolhuin;Tolhuin;Taller 5;5-ene-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);6/1/2025;2554;Obra 1 - Ushuaia;Ushuaia;Obra 1;6-ene-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;6/1/2025;112;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;6-ene-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;7/1/2025;570;Obra 5 - Río Grande;Río Grande;Obra 5;7-ene-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/2/2025 00:00;9645;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-feb-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2025 00:00;2240;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-feb-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/2/2025 00:00;2149;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-feb-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/2/2025;208;Obra 5 - Río Grande;Río Grande;Obra 5;1-feb-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2025;972;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-feb-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/2/2025 00:00;2046;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-feb-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/2/2025;2046;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-feb-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2025 00:00;2647;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-feb-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/3/2025 00:00;2201;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-mar-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2025 00:00;1015;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-mar-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/3/2025 00:00;2103;Taller 5 - Río Grande;Río Grande;Taller 5;1-mar-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2025;2682;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-mar-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/3/2025;54458;Obra 5 - Río Grande;Río Grande;Obra 5;1-mar-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2025;2123;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-abr-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2025 00:00;1047;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-abr-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2025 00:00;2421;Obra 1 - Río Grande;Río Grande;Obra 1;1-abr-25
EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2025 00:00;104;Planta 2 - Río Grande;Río Grande;Planta 2;1-abr-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/4/2025;2283;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-abr-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2025 00:00;2776;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-abr-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/4/2025 00:00;324;Obra 5 - Río Grande;Río Grande;Obra 5;1-abr-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/5/2025 00:00;30205;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-may-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/5/2025 00:00;415;Obra 5 - Río Grande;Río Grande;Obra 5;1-may-25
EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2025 00:00;131;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-may-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/5/2025 00:00;2339;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-may-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2025 00:00;1089;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-may-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/6/2025;116633;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-jun-25
EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2025 00:00;98258;Planta 2 - Río Grande;Río Grande;Planta 2;1-jun-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2025 00:00;2899;Planta 3 - Río Grande;Río Grande;Planta 3;1-jun-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/6/2025 00:00;2419;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jun-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/6/2025 00:00;489;Obra 5 - Río Grande;Río Grande;Obra 5;1-jun-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2025 00:00;58371;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-jul-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2025 00:00;2985;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-jul-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/7/2025 00:00;2248;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-jul-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/7/2025 00:00;81688;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-jul-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2025 00:00;2725;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-ago-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2025 00:00;1176;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-ago-25
EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2025 00:00;302;Planta 2 - Río Grande;Río Grande;Planta 2;1-ago-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2025 00:00;303;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-ago-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/8/2025 00:00;2286;Planta 5 - Tolhuin;Tolhuin;Planta 5;1-ago-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/8/2025 00:00;566;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-ago-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/8/2025 00:00;658;Obra 5 - Río Grande;Río Grande;Obra 5;1-ago-25
EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2025 00:00;350;Planta 2 - Río Grande;Río Grande;Planta 2;1-sept-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/9/2025 00:00;626;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-sept-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2025 00:00;2774;Obra 4 - Ushuaia;Ushuaia;Obra 4;1-sept-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/9/2025 00:00;2596;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-sept-25
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/10/2025 00:00;2418;Taller 5 - Río Grande;Río Grande;Taller 5;1-oct-25
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/10/2025 00:00;2672;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-oct-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2025 00:00;3163;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-oct-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/10/2025 00:00;664;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-oct-25
EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2025 00:00;393;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-oct-25
EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;1/10/2025;785;Obra 5 - Río Grande;Río Grande;Obra 5;1-oct-25
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2025;81503;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-oct-25
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2025 00:00;2850;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-oct-25
EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/10/2025 00:00;664;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-oct-25
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/1/2022 00:00;281;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-ene-22
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/3/2022 00:00;608;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-mar-22
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/4/2022 00:00;37746;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-abr-22
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/5/2022 00:00;897;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-may-22
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/6/2022 00:00;1111;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-jun-22
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/7/2022;1275;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-jul-22
EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/7/2022 00:00;48;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-jul-22
EQP-0039;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/8/2022 00:00;1389;Planta 2 - Ushuaia;Ushuaia;Planta 2;1-ago-22
EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/8/2022 00:00;71;Sucursal 4 - Río Grande;Río Grande;Sucursal 4;1-ago-22
EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/9/2022 00:00;86;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-sept-22
EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/10/2022 00:00;104;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-oct-22
