inventario_id;cliente_id;Locacion;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion;fecha_ejecucion_normalizada;responsable;duracion_estimada_h;Ciudad
EQP-0098;CLI-039;Sucursal 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;24/6/2023 00:00;sábado, 24 de junio de 2023;A. Torres;15; Ushuaia
EQP-0041;CLI-005;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;29/6/2023 00:00;jueves, 29 de junio de 2023;A. Torres;15; Ushuaia
EQP-0004;CLI-049;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;A. Torres;15; Ushuaia
EQP-0066;CLI-026;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;25/6/2023 00:00;domingo, 25 de junio de 2023;Sin datos;15; Ushuaia
EQP-0099;CLI-005;Depósito 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de julio de 2022;Ejecutado;3/7/2022 00:00;domingo, 3 de julio de 2022;M. Gómez;15; Ushuaia
EQP-0006;CLI-036;Planta 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de junio de 2025;Ejecutado;30/5/2025 00:00;viernes, 30 de mayo de 2025;L. Gómez;15; Ushuaia
EQP-0058;CLI-008;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de junio de 2024;Ejecutado;3/6/2024 00:00;lunes, 3 de junio de 2024;R. Soto;15; Ushuaia
EQP-0066;CLI-026;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de abril de 2025;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;M. Ruiz;15; Ushuaia
EQP-0014;CLI-044;Sucursal 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de abril de 2025;Ejecutado;1/4/2025 00:00;martes, 1 de abril de 2025;Sin datos;15; Ushuaia
EQP-0087;CLI-038;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de abril de 2025;Ejecutado;2/4/2025 00:00;miércoles, 2 de abril de 2025;M. Ruiz;15; Ushuaia
EQP-0041;CLI-005;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de abril de 2024;Ejecutado;28/3/2024 00:00;jueves, 28 de marzo de 2024;L. Gómez;15; Ushuaia
EQP-0004;CLI-049;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;2027-13-40;;R. Soto;15; Ushuaia
EQP-0041;CLI-005;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;31/3/2023 00:00;viernes, 31 de marzo de 2023;M. Gómez;15; Ushuaia
EQP-0087;CLI-038;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;2/4/2023;domingo, 2 de abril de 2023;M. Gómez;15; Ushuaia
EQP-0083;CLI-005;Planta 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de abril de 2022;Ejecutado;5/4/2022 00:00;martes, 5 de abril de 2022;R. Soto;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de abril de 2022;Ejecutado;30/3/2022 00:00;miércoles, 30 de marzo de 2022;L. Gómez;15; Ushuaia
EQP-0082;CLI-001;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de marzo de 2023;Ejecutado;22/2/2023;miércoles, 22 de febrero de 2023;L. Gómez;15; Ushuaia
EQP-0016;CLI-049;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de febrero de 2025;Ejecutado;2/2/2025 00:00;domingo, 2 de febrero de 2025;A. Torres;15; Ushuaia
EQP-0059;CLI-049;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de febrero de 2025;Ejecutado;3/2/2025 00:00;lunes, 3 de febrero de 2025;M. Ruiz;15; Ushuaia
EQP-0059;CLI-049;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;jueves, 1 de febrero de 2024;Ejecutado;27/1/2024 00:00;sábado, 27 de enero de 2024;M. Ruiz;15; Ushuaia
EQP-0055;CLI-049;Planta 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de diciembre de 2024;Ejecutado;8/12/2024 00:00;domingo, 8 de diciembre de 2024;R. Soto;15; Ushuaia
EQP-0058;CLI-008;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de diciembre de 2023;Ejecutado;5/12/2023 00:00;martes, 5 de diciembre de 2023;S. López;15; Ushuaia
EQP-0016;CLI-049;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de noviembre de 2023;Ejecutado;5/11/2023 00:00;domingo, 5 de noviembre de 2023;Sin datos;15; Ushuaia
EQP-0016;CLI-049;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de noviembre de 2022;Ejecutado;25/10/2022 00:00;martes, 25 de octubre de 2022;M. Gómez;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de octubre de 2025;Ejecutado;27/9/2025 00:00;sábado, 27 de septiembre de 2025;R. Soto;15; Ushuaia
EQP-0095;CLI-044;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de octubre de 2025;Ejecutado;26/9/2025 00:00;viernes, 26 de septiembre de 2025;J. Pérez;15; Ushuaia
EQP-0099;CLI-005;Depósito 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de octubre de 2025;Ejecutado;5/10/2025 00:00;domingo, 5 de octubre de 2025;M. Gómez;15; Ushuaia
EQP-0099;CLI-005;Depósito 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de octubre de 2024;Ejecutado;3/10/2024 00:00;jueves, 3 de octubre de 2024;M. Ruiz;15; Ushuaia
EQP-0093;CLI-030;Sucursal 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de octubre de 2024;Ejecutado;2/10/2024 00:00;miércoles, 2 de octubre de 2024;L. Gómez;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de octubre de 2023;Ejecutado;26/9/2023 00:00;martes, 26 de septiembre de 2023;Sin datos;15; Ushuaia
EQP-0018;CLI-026;Obra 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de octubre de 2023;Ejecutado;5/10/2023 00:00;jueves, 5 de octubre de 2023;M. Ruiz;15; Ushuaia
EQP-0081;CLI-040;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de octubre de 2023;Ejecutado;2027-13-40;;S. López;15; Ushuaia
EQP-0018;CLI-026;Obra 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de octubre de 2022;Ejecutado;7/10/2022 00:00;viernes, 7 de octubre de 2022;R. Soto;15; Ushuaia
EQP-0004;CLI-049;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de octubre de 2022;Ejecutado;26/9/2022 00:00;lunes, 26 de septiembre de 2022;M. Gómez;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de octubre de 2022;Ejecutado;5/10/2022 00:00;miércoles, 5 de octubre de 2022;J. Pérez;15; Ushuaia
EQP-0018;CLI-026;Obra 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de enero de 2025;Ejecutado;7/1/2025 00:00;martes, 7 de enero de 2025;S. López;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de enero de 2025;Ejecutado;8/1/2025;miércoles, 8 de enero de 2025;M. Ruiz;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de enero de 2025;Ejecutado;8/1/2025 00:00;miércoles, 8 de enero de 2025;M. Ruiz;15; Ushuaia
EQP-0083;CLI-005;Planta 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de enero de 2024;Ejecutado;5/1/2024;viernes, 5 de enero de 2024;M. Gómez;15; Ushuaia
EQP-0066;CLI-026;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de enero de 2024;Ejecutado;7/1/2024 00:00;domingo, 7 de enero de 2024;L. Gómez;15; Ushuaia
EQP-0095;CLI-044;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de enero de 2023;Ejecutado;26/12/2022 00:00;lunes, 26 de diciembre de 2022;Sin datos;15; Ushuaia
EQP-0083;CLI-005;Planta 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de enero de 2023;Ejecutado;26/12/2022 00:00;lunes, 26 de diciembre de 2022;M. Gómez;15; Ushuaia
EQP-0081;CLI-040;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de enero de 2023;Ejecutado;27/12/2022 00:00;martes, 27 de diciembre de 2022;A. Torres;15; Ushuaia
EQP-0083;CLI-005;Planta 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de enero de 2023;Ejecutado;26/12/2022 00:00;lunes, 26 de diciembre de 2022;Sin datos;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de enero de 2023;Ejecutado;28/12/2022 00:00;miércoles, 28 de diciembre de 2022;J. Pérez;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de enero de 2023;Ejecutado;28/12/2022 00:00;miércoles, 28 de diciembre de 2022;J. Pérez;15; Ushuaia
EQP-0041;CLI-005;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de enero de 2022;Ejecutado;8/1/2022 00:00;sábado, 8 de enero de 2022;L. Gómez;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de enero de 2022;Ejecutado;1/7/2022;viernes, 7 de enero de 2022;A. Torres;15; Ushuaia
EQP-0041;CLI-005;Taller 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;30/12/2023 00:00;sábado, 30 de diciembre de 2023;M. Gómez;15; Tolhuin
EQP-0041;CLI-005;Taller 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;30/12/2022 00:00;viernes, 30 de diciembre de 2022;R. Soto;15; Tolhuin
EQP-0027;CLI-049;Depósito 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;jueves, 1 de septiembre de 2022;Ejecutado;29/8/2022 00:00;lunes, 29 de agosto de 2022;S. López;15; Tolhuin
EQP-0082;CLI-001;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;jueves, 1 de septiembre de 2022;Ejecutado;4/9/2022 00:00;domingo, 4 de septiembre de 2022;L. Gómez;15; Tolhuin
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de julio de 2025;Ejecutado;7/7/2025 00:00;lunes, 7 de julio de 2025;M. Ruiz;15; Tolhuin
EQP-0004;CLI-049;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de julio de 2025;Ejecutado;1/7/2025 00:00;martes, 1 de julio de 2025;A. Torres;15; Tolhuin
EQP-0012;CLI-030;Depósito 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de julio de 2025;Ejecutado;8/7/2025 00:00;martes, 8 de julio de 2025;R. Soto;15; Tolhuin
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de julio de 2024;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;S. López;15; Tolhuin
EQP-0012;CLI-030;Depósito 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de julio de 2024;Ejecutado;6/7/2024 00:00;sábado, 6 de julio de 2024;L. Gómez;15; Tolhuin
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de julio de 2024;Ejecutado;3/7/2024 00:00;miércoles, 3 de julio de 2024;L. Gómez;15; Tolhuin
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;24/6/2023;sábado, 24 de junio de 2023;L. Gómez;15; Tolhuin
EQP-0081;CLI-040;Obra 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;24/6/2023 00:00;sábado, 24 de junio de 2023;J. Pérez;15; Tolhuin
EQP-0083;CLI-005;Planta 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;4/7/2023 00:00;martes, 4 de julio de 2023;S. López;15; Tolhuin
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;1/7/2023;sábado, 1 de julio de 2023;S. López;15; Tolhuin
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de julio de 2022;Ejecutado;2/7/2022 00:00;sábado, 2 de julio de 2022;L. Gómez;15; Tolhuin
EQP-0012;CLI-030;Depósito 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de julio de 2022;Ejecutado;27/6/2022 00:00;lunes, 27 de junio de 2022;M. Gómez;15; Tolhuin
EQP-0004;CLI-049;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de julio de 2022;Ejecutado;8/7/2022 00:00;viernes, 8 de julio de 2022;M. Ruiz;15; Tolhuin
EQP-0006;CLI-036;Planta 1 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de junio de 2025;Ejecutado;30/5/2025;viernes, 30 de mayo de 2025;L. Gómez;15; Tolhuin
EQP-0027;CLI-049;Depósito 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de junio de 2025;Ejecutado;7/6/2025 00:00;sábado, 7 de junio de 2025;L. Gómez;15; Tolhuin
EQP-0072;CLI-032;Oficina 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;jueves, 1 de mayo de 2025;Ejecutado;24/4/2025 00:00;jueves, 24 de abril de 2025;M. Ruiz;15; Tolhuin
EQP-0025;CLI-005;Oficina 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;jueves, 1 de mayo de 2025;Ejecutado;6/5/2025 00:00;martes, 6 de mayo de 2025;M. Gómez;15; Tolhuin
EQP-0041;CLI-005;Taller 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de abril de 2025;Ejecutado;25/3/2025 00:00;martes, 25 de marzo de 2025;S. López;15; Tolhuin
EQP-0098;CLI-039;Sucursal 3 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de abril de 2025;Ejecutado;30/3/2025 00:00;domingo, 30 de marzo de 2025;J. Pérez;15; Tolhuin
EQP-0083;CLI-005;Planta 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de abril de 2025;Ejecutado;30/3/2025 00:00;domingo, 30 de marzo de 2025;J. Pérez;15; Tolhuin
EQP-0093;CLI-030;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de abril de 2024;Ejecutado;27/3/2024;miércoles, 27 de marzo de 2024;R. Soto;15; Tolhuin
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de abril de 2024;Ejecutado;2/4/2024;martes, 2 de abril de 2024;M. Ruiz;15; Tolhuin
EQP-0098;CLI-039;Sucursal 3 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de abril de 2024;Ejecutado;4/4/2024 00:00;jueves, 4 de abril de 2024;M. Ruiz;15; Tolhuin
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;8/4/2023 00:00;sábado, 8 de abril de 2023;A. Torres;15; Tolhuin
EQP-0093;CLI-030;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;1/4/2023 00:00;sábado, 1 de abril de 2023;J. Pérez;15; Tolhuin
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;4/6/2023;jueves, 6 de abril de 2023;M. Ruiz;15; Tolhuin
EQP-0083;CLI-005;Planta 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;30/3/2023 00:00;jueves, 30 de marzo de 2023;J. Pérez;15; Tolhuin
EQP-0099;CLI-005;Depósito 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de abril de 2022;Ejecutado;27/3/2022 00:00;domingo, 27 de marzo de 2022;M. Gómez;15; Tolhuin
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de abril de 2022;Ejecutado;28/3/2022 00:00;lunes, 28 de marzo de 2022;S. López;15; Tolhuin
EQP-0027;CLI-049;Depósito 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de marzo de 2025;Ejecutado;2027-13-40;;L. Gómez;15; Tolhuin
EQP-0027;CLI-049;Depósito 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de marzo de 2024;Ejecutado;2027-13-40;;L. Gómez;15; Tolhuin
EQP-0027;CLI-049;Depósito 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de marzo de 2023;Ejecutado;27/2/2023 00:00;lunes, 27 de febrero de 2023;R. Soto;15; Tolhuin
EQP-0025;CLI-005;Oficina 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de febrero de 2025;Ejecutado;29/1/2025 00:00;miércoles, 29 de enero de 2025;M. Ruiz;15; Tolhuin
