servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-000464;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/3/2024 21:00;28/3/2024 21:00;2,67;A. Torres;OK;"aceite:15382; filtro_aceite:9954";74.760;25.336;100.096;Planta 5 - Rio Grande;Rio Grande;Tecnico 6;2h 40min;27/3/2024;28/3/2024;2024
SV-000465;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/3/2024 21:00;27/3/2024 21:00;1,58;M. Ruiz;OK;"aceite:15410; filtro_aceite:12632";44.240;28.042;72.282;Planta 5 - Ushuaia;Ushuaia;Tecnico 3;1h 35min;27/3/2024;27/3/2024;2024
SV-000467;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/12/2024 21:00;31/12/2024 21:00;2,14;A. Torres;OK;"aceite:19601; filtro_aceite:14511";59.920;34.112;94.032;Planta 5 - Rio Grande;Rio Grande;Tecnico 6;2h 8min;30/12/2024;31/12/2024;2024
SV-000468;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;29/6/2025 21:00;29/6/2025 21:00;1,75;M. Gómez;OK;"aceite:29961; filtro_aceite:15541";49.000;45.502;94.502;Planta 5 - Ushuaia;Ushuaia;Tecnico 7;1h 45min;29/6/2025;29/6/2025;2025
SV-000526;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/12/2021 21:00;28/12/2021 21:00;2,02;M. Ruiz;OK;"aceite:19907; filtro_aceite:9313";56.560;29.220;85.780;Deposito 4 - Tolhuin;Tolhuin;Tecnico 3;2h 1min;27/12/2021;28/12/2021;2021
SV-000528;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/9/2022 21:00;23/9/2022 21:00;1,9;S. López;OK;sin_repuestos;53.200;37.784;90.984;Deposito 4 - Rio Grande;Rio Grande;Tecnico 5;1h 54min;22/9/2022;23/9/2022;2022
SV-000529;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;2/4/2023 21:00;3/4/2023 21:00;1,96;M. Ruiz;OK;"aceite:25050; filtro_aceite:8636";54.880;33.686;88.566;Deposito 4 - Tolhuin;Tolhuin;Tecnico 3;1h 58min;2/4/2023;3/4/2023;2023
SV-000531;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;25/9/2023 21:00;26/9/2023 21:00;2,07;J. Pérez;OK;"aceite:20639; filtro_aceite:11277";57.960;31.916;89.876;Deposito 4 - Tolhuin;Tolhuin;Tecnico 1;2h 4min;25/9/2023;26/9/2023;2023
SV-000534;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/10/2024 21:00;5/10/2024 21:00;2,2;M. Ruiz;OK;"aceite:24363; filtro_aceite:10907";61.600;35.270;96.870;Deposito 4 - Ushuaia;Ushuaia;Tecnico 3;2h 12min;4/10/2024;5/10/2024;2024
SV-000537;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/10/2025 21:00;4/10/2025 21:00;2,24;M. Ruiz;OK;"aceite:31037; filtro_aceite:11880";62.720;42.917;105.637;Deposito 4 - Rio Grande;Rio Grande;Tecnico 3;2h 14min;3/10/2025;4/10/2025;2025
SV-000592;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/5/2023 21:00;28/5/2023 21:00;1,5;M. Gómez;OK;"aceite:26422; filtro_aceite:14280";65.520;40.702;106.222;Oficina 5 - Tolhuin;Tolhuin;Tecnico 7;1h 30min;27/5/2023;28/5/2023;2023
SV-000593;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/8/2023 21:00;28/8/2023 21:00;1,14;A. Torres;OK;"aceite:22345; filtro_aceite:10450";31.920;32.795;64.715;Oficina 5 - Tolhuin;Tolhuin;Tecnico 6;1h 8min;28/8/2023;28/8/2023;2023
SV-000594;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/11/2023 21:00;28/11/2023 21:00;1,63;J. Pérez;OK;"aceite:29369; filtro_aceite:15580";45.640;44.949;90.589;Oficina 5 - Ushuaia;Ushuaia;Tecnico 1;1h 38min;27/11/2023;28/11/2023;2023
SV-000595;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;2/6/2024 21:00;3/6/2024 21:00;2,26;A. Torres;OK;"aceite:20642; filtro_aceite:12121";63.280;32.763;96.043;Oficina 5 - Tolhuin;Tolhuin;Tecnico 6;2h 16min;2/6/2024;3/6/2024;2024
SV-000596;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;6/9/2024 21:00;7/9/2024 21:00;1,74;S. López;OK;"aceite:25940; filtro_aceite:15304";48.720;41.244;89.964;Oficina 5 - Ushuaia;Ushuaia;Tecnico 5;1h 44min;6/9/2024;7/9/2024;2024
SV-000597;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;29/11/2024 21:00;30/11/2024 21:00;2,47;M. Gómez;OK;"aceite:15891; filtro_aceite:16205";69.160;32.096;101.256;Oficina 5 - Ushuaia;Ushuaia;Tecnico 7;2h 28min;29/11/2024;30/11/2024;2024
SV-000599;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/6/2025 21:00;5/6/2025 21:00;1,89;J. Pérez;OK;"aceite:29387; filtro_aceite:17615";52.920;47.002;99.922;Oficina 5 - Rio Grande;Rio Grande;Tecnico 1;1h 53min;4/6/2025;5/6/2025;2025
SV-000600;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/8/2025 21:00;31/8/2025 21:00;2,12;S. López;OK;"aceite:18015; filtro_aceite:10119";59.360;28.134;87.494;Oficina 5 - Rio Grande;Rio Grande;Tecnico 5;2h 7min;30/8/2025;31/8/2025;2025
SV-000802;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/4/2023 21:00;2/4/2023 21:00;1,96;M. Ruiz;OK;"aceite:23490; filtro_aceite:14805";5.488;38.295;93.175;Taller 5 - Rio Grande;Rio Grande;Tecnico 3;1h 58min;1/4/2023;2/4/2023;2023
SV-000803;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/6/2023 21:00;30/6/2023 21:00;2,15;A. Torres;OK;"aceite:31993; filtro_aceite:13395";60.200;45.388;105.588;Taller 5 - Rio Grande;Rio Grande;Tecnico 6;2h 9min;30/6/2023;30/6/2023;2023
SV-000804;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/9/2023 21:00;23/9/2023 21:00;2,07;A. Torres;OK;"aceite:19691; filtro_aceite:15339";57.960;35.030;92.990;Taller 5 - Rio Grande;Rio Grande;Tecnico 6;2h 4min;22/9/2023;23/9/2023;2023
SV-000805;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;31/12/2023 21:00;1/1/2024 21:00;2,38;L. Gómez;OK;"aceite:28676; filtro_aceite:11185";66.640;39.861;106.501;Taller 5 - Rio Grande;Rio Grande;Tecnico 2;2h 23min;31/12/2023;1/1/2024;2023
SV-000806;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;25/9/2024 21:00;26/9/2024 21:00;1,47;M. Gómez;OK;"aceite:26435; filtro_aceite:12576";41.160;39.011;80.171;Taller 5 - Rio Grande;Rio Grande;Tecnico 7;1h 28min;25/9/2024;26/9/2024;2024
SV-001032;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;6/1/2022 21:00;7/1/2022 21:00;2,31;R. Soto;OK;"aceite:17964; filtro_aceite:13245";64.680;31.209;95.889;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 4;2h 19min;6/1/2022;7/1/2022;2022
SV-001033;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;26/3/2022 21:00;27/3/2022 21:00;1,62;R. Soto;OK;"aceite:33565; filtro_aceite:12965";45.360;46.530;91.890;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 4;1h 37min;26/3/2022;27/3/2022;2022
SV-001034;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/7/2022 21:00;4/7/2022 21:00;2,27;M. Ruiz;OK;sin_repuestos;63.560;27.251;90.811;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 3;2h 16min;3/7/2022;4/7/2022;2022
SV-001035;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;23/9/2022 21:00;24/9/2022 21:00;2,12;M. Gómez;OK;"aceite:28617; filtro_aceite:15955";59.360;44.572;103.932;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 7;2h 7min;23/9/2022;24/9/2022;2022
SV-001036;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;23/3/2023 21:00;24/3/2023 21:00;1,77;A. Torres;OK;"aceite:25082; filtro_aceite:13621";49.560;38.703;88.263;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 6;1h 46min;23/3/2023;24/3/2023;2023
SV-001038;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;26/3/2024 21:00;27/3/2024 21:00;1,95;M. Gómez;OK;"aceite:30779; filtro_aceite:13026";54.600;43.805;98.405;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 7;1h 57min;26/3/2024;27/3/2024;2024
SV-001039;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/9/2024 21:00;29/9/2024 21:00;1,56;A. Torres;OK;"aceite:30305; filtro_aceite:14144";43.680;44.449;88.129;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 6;1h 34min;28/9/2024;29/9/2024;2024
SV-001040;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/1/2025 21:00;5/1/2025 21:00;1,61;M. Ruiz;OK;"aceite:25247; filtro_aceite:12656";45.080;37.903;82.983;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 3;1h 37min;4/1/2025;5/1/2025;2025
SV-001102;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/12/2021 21:00;28/12/2021 21:00;2,09;S. López;OK;"aceite:33249; filtro_aceite:13594";58.520;46.843;105.363;Obra 3 - Tolhuin;Tolhuin;Tecnico 5;2h 5min;27/12/2021;28/12/2021;2021
SV-001104;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/6/2022 21:00;23/6/2022 21:00;2,18;R. Soto;OK;"aceite:15445; filtro_aceite:12717";61.040;28.162;89.202;Obra 3 - Tolhuin;Tolhuin;Tecnico 4;2h 11min;22/6/2022;23/6/2022;2022
SV-001106;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/3/2023 21:00;31/3/2023 21:00;1,83;S. López;OK;"aceite:29062; filtro_aceite:11427";51.240;40.489;91.729;Obra 3 - Rio Grande;Rio Grande;Tecnico 5;1h 50min;30/3/2023;31/3/2023;2023
SV-001108;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/1/2024 21:00;4/1/2024 21:00;2,16;L. Gómez;OK;"aceite:30214; filtro_aceite:17798";60.480;48.012;108.492;Obra 3 - Ushuaia;Ushuaia;Tecnico 2;2h 10min;3/1/2024;4/1/2024;2024
SV-001110;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/10/2024 21:00;4/10/2024 21:00;2,41;A. Torres;OK;"aceite:27514; filtro_aceite:8323";67.480;35.837;103.317;Obra 3 - Tolhuin;Tolhuin;Tecnico 6;2h 25min;3/10/2024;4/10/2024;2024
SV-001111;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;24/12/2024 21:00;25/12/2024 21:00;2,14;S. López;OK;"aceite:33612; filtro_aceite:15543";59.920;49.155;109.075;Obra 3 - Tolhuin;Tolhuin;Tecnico 5;2h 8min;24/12/2024;25/12/2024;2024
SV-001112;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/7/2025 21:00;2/7/2025 21:00;1,84;M. Gómez;OK;"aceite:30139; filtro_aceite:15527";51.520;45.666;97.186;Obra 3 - Tolhuin;Tolhuin;Tecnico 7;1h 50min;1/7/2025;2/7/2025;2025
SV-001472;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/7/2022 21:00;5/7/2022 21:00;2,41;A. Torres;OK;"aceite:23080; filtro_aceite:8916";67.480;31.996;99.476;Obra 5 - Tolhuin;Tolhuin;Tecnico 6;2h 25min;4/7/2022;5/7/2022;2022
SV-001473;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/9/2022 21:00;23/9/2022 21:00;1,5;M. Ruiz;OK;"aceite:15423; filtro_aceite:12273";66.080;27.696;93.776;Obra 5 - Rio Grande;Rio Grande;Tecnico 3;1h 30min;22/9/2022;23/9/2022;2022
SV-001474;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;5/1/2023 21:00;6/1/2023 21:00;1,5;J. Pérez;OK;"aceite:28767; filtro_aceite:15796";60.200;44.563;104.763;Obra 5 - Tolhuin;Tolhuin;Tecnico 1;1h 30min;5/1/2023;6/1/2023;2023
SV-001475;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;23/3/2023 21:00;24/3/2023 21:00;1,5;A. Torres;OK;"aceite:28153; filtro_aceite:15996";69.720;44.149;113.869;Obra 5 - Tolhuin;Tolhuin;Tecnico 6;1h 30min;23/3/2023;24/3/2023;2023
SV-001477;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;29/3/2024 21:00;30/3/2024 21:00;2,19;J. Pérez;OK;"aceite:28013; filtro_aceite:13388";61.320;41.401;102.721;Obra 5 - Tolhuin;Tolhuin;Tecnico 1;2h 11min;29/3/2024;30/3/2024;2024
SV-001479;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;24/12/2024 21:00;25/12/2024 21:00;2,59;R. Soto;OK;"aceite:27359; filtro_aceite:12292";72.520;39.651;112.171;Obra 5 - Rio Grande;Rio Grande;Tecnico 4;2h 35min;24/12/2024;25/12/2024;2024
SV-001480;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;6/4/2025 21:00;7/4/2025 21:00;2,14;R. Soto;OK;"aceite:15647; filtro_aceite:14356";59.920;30.003;89.923;Obra 5 - Ushuaia;Ushuaia;Tecnico 4;2h 8min;6/4/2025;7/4/2025;2025
SV-001481;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;25/6/2025 21:00;26/6/2025 21:00;2,26;R. Soto;OK;"aceite:18964; filtro_aceite:14311";6.328;33.275;96.555;Obra 5 - Tolhuin;Tolhuin;Tecnico 4;2h 16min;25/6/2025;26/6/2025;2025
SV-001482;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/10/2025 21:00;5/10/2025 21:00;1,84;M. Gómez;OK;"aceite:21019; filtro_aceite:9415";51.520;30.434;81.954;Obra 5 - Ushuaia;Ushuaia;Tecnico 7;1h 50min;4/10/2025;5/10/2025;2025
SV-001638;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/1/2022 21:00;2/1/2022 21:00;1,65;S. López;OK;"aceite:23537; filtro_aceite:16262";46.200;39.799;85.999;Deposito 2 - Rio Grande;Rio Grande;Tecnico 5;1h 39min;1/1/2022;2/1/2022;2022
SV-001642;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/12/2022 21:00;31/12/2022 21:00;1,61;J. Pérez;OK;"aceite:30239; filtro_aceite:12088";45.080;42.327;87.407;Deposito 2 - Tolhuin;Tolhuin;Tecnico 1;1h 37min;30/12/2022;31/12/2022;2022
SV-001643;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/6/2023 21:00;1/7/2023 21:00;1,5;J. Pérez;OK;"aceite:21267; filtro_aceite:16355";57.400;37.622;95.022;Deposito 2 - Ushuaia;Ushuaia;Tecnico 1;1h 30min;30/6/2023;1/7/2023;2023
SV-001645;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;9/1/2024 21:00;1/10/2024 21:00;1,73;M. Gómez;OK;"aceite:16255; filtro_aceite:8923";48.440;25.178;73.618;Deposito 2 - Ushuaia;Ushuaia;Tecnico 7;1h 44min;9/1/2024;1/10/2024;2024
SV-001646;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/1/2025 21:00;2/1/2025 21:00;2,38;J. Pérez;OK;sin_repuestos;66.640;46.645;113.285;Deposito 2 - Rio Grande;Rio Grande;Tecnico 1;2h 23min;1/1/2025;2/1/2025;2025
SV-001752;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/3/2022 21:00;29/3/2022 21:00;2,06;L. Gómez;OK;"aceite:30873; filtro_aceite:17766";57.680;48.639;106.319;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;2h 4min;28/3/2022;29/3/2022;2022
SV-001755;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;26/3/2023 21:00;27/3/2023 21:00;1,51;A. Torres;OK;"aceite:27068; filtro_aceite:8449";42.280;35.517;77.797;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;1h 31min;26/3/2023;27/3/2023;2023
SV-001757;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/10/2023 21:00;5/10/2023 21:00;1,68;S. López;OK;"aceite:32450; filtro_aceite:11070";47.040;43.520;90.560;Planta 4 - Tolhuin;Tolhuin;Tecnico 5;1h 41min;4/10/2023;5/10/2023;2023
SV-001758;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/12/2023 21:00;28/12/2023 21:00;1,6;J. Pérez;OK;"aceite:31731; filtro_aceite:16005";44.800;47.736;92.536;Planta 4 - Tolhuin;Tolhuin;Tecnico 1;1h 36min;27/12/2023;28/12/2023;2023
SV-001759;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/6/2024 21:00;1/7/2024 21:00;2,42;M. Ruiz;OK;sin_repuestos;67.760;40.372;108.132;Planta 4 - Tolhuin;Tolhuin;Tecnico 3;2h 25min;30/6/2024;1/7/2024;2024
SV-001760;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/10/2024 21:00;2/10/2024 21:00;2,04;L. Gómez;OK;"aceite:23437; filtro_aceite:12105";57.120;35.542;92.662;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;2h 2min;1/10/2024;2/10/2024;2024
SV-001762;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;2/4/2025 21:00;2/4/2025 21:00;2,59;A. Torres;OK;"aceite:16086; filtro_aceite:8416";72.520;24.502;97.022;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;2h 35min;2/4/2025;2/4/2025;2025
SV-001763;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;2/7/2025 21:00;3/7/2025 21:00;1,86;J. Pérez;OK;"aceite:30770; filtro_aceite:14949";52.080;45.719;97.799;Planta 4 - Tolhuin;Tolhuin;Tecnico 1;1h 52min;2/7/2025;3/7/2025;2025
SV-001764;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/10/2025 21:00;4/10/2025 21:00;1,33;M. Ruiz;OK;"aceite:20016; filtro_aceite:13188";37.240;33.204;70.444;Planta 4 - Tolhuin;Tolhuin;Tecnico 3;1h 20min;3/10/2025;4/10/2025;2025
SV-001835;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/3/2022 21:00;29/3/2022 21:00;2,3;S. López;OK;"aceite:17916; filtro_aceite:15960";64.400;33.876;98.276;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 5;2h 18min;28/3/2022;29/3/2022;2022
SV-001836;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/9/2022 21:00;1/10/2022 21:00;2,03;J. Pérez;OK;"aceite:15014; filtro_aceite:10810";56.840;25.824;82.664;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 1;2h 2min;30/9/2022;1/10/2022;2022
SV-001837;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;31/12/2022 21:00;1/1/2023 21:00;2,4;S. López;OK;"aceite:15713; filtro_aceite:17323";67.200;33.036;100.236;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 5;2h 24min;31/12/2022;1/1/2023;2022
SV-001839;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;6/10/2023 21:00;6/10/2023 21:00;1,59;L. Gómez;OK;"aceite:32510; filtro_aceite:9372";44.520;41.882;86.402;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 2;1h 35min;6/10/2023;6/10/2023;2023
SV-001840;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;6/1/2024 21:00;7/1/2024 21:00;1,39;J. Pérez;OK;"aceite:29472; filtro_aceite:13298";38.920;42.770;81.690;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 1;1h 23min;6/1/2024;7/1/2024;2024
SV-001841;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/6/2024 21:00;1/7/2024 21:00;1,5;M. Ruiz;OK;"aceite:32730; filtro_aceite:13714";59.640;46.444;106.084;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 3;1h 30min;30/6/2024;1/7/2024;2024
SV-001843;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/4/2025 21:00;3/4/2025 21:00;1,5;L. Gómez;OK;"aceite:31430; filtro_aceite:14464";55.720;45.894;101.614;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 2;1h 30min;3/4/2025;3/4/2025;2025
SV-001844;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/6/2025 21:00;23/6/2025 21:00;2,2;S. López;OK;sin_repuestos;61.600;46.055;107.655;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 5;2h 12min;22/6/2025;23/6/2025;2025
SV-002088;EQP-0054;CLI-033;Cliente 033;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;26/6/2025 21:00;26/6/2025 21:00;1,73;A. Torres;OK;"aceite:22062; filtro_aceite:12525";48.440;34.587;83.027;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 6;1h 44min;26/6/2025;26/6/2025;2025
