inventario_id;cliente_id;Locacion;Ciudad;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion_normalizada;fecha_ejecucion;responsable;duracion_estimada_h
EQP-0012;CLI-030;Depósito 2 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2022;Ejecutado;viernes, 30 de septiembre de 2022;30/9/2022 00:00;A. TORRES;2
EQP-0087;CLI-038;Oficina 1 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2025;Ejecutado;lunes, 7 de abril de 2025;7/4/2025 00:00;S. LÓPEZ;2
EQP-0027;CLI-049;Depósito 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/12/2024;Ejecutado;jueves, 5 de diciembre de 2024;5/12/2024;L. GÓMEZ;2
EQP-0099;CLI-005;Depósito 4 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2024;Ejecutado;miércoles, 26 de junio de 2024;26/6/2024 00:00;S. LÓPEZ;2
EQP-0042;CLI-048;Oficina 1 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;lunes, 30 de septiembre de 2024;30/9/2024 00:00;A. TORRES;2
EQP-0003;CLI-048;Taller 3 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;martes, 8 de octubre de 2024;8/10/2024 00:00;S. LÓPEZ;2
EQP-0038;CLI-044;Taller 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/2/2023;Ejecutado;lunes, 6 de febrero de 2023;6/2/2023;S. LÓPEZ;2
EQP-0081;CLI-040;Obra 5 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2024;Ejecutado;jueves, 27 de junio de 2024;27/6/2024 00:00;M. RUIZ;2
EQP-0081;CLI-040;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2023;Ejecutado;martes, 28 de marzo de 2023;28/3/2023 00:00;R. SOTO;2
EQP-0066;CLI-026;Obra 5 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2025;Ejecutado;viernes, 27 de junio de 2025;27/6/2025 00:00;R. SOTO;2
EQP-0095;CLI-044;Taller 2 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2025;Ejecutado;domingo, 6 de abril de 2025;6/4/2025 00:00;S. LÓPEZ;2
EQP-0014;CLI-044;Sucursal 4 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2022;Ejecutado;viernes, 8 de abril de 2022;8/4/2022 00:00;S. LÓPEZ;2
EQP-0095;CLI-044;Taller 2 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2025;Ejecutado;jueves, 3 de julio de 2025;3/7/2025 00:00;R. SOTO;2
EQP-0034;CLI-044;Obra 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2023;Ejecutado;sábado, 7 de enero de 2023;7/1/2023 00:00;L. GÓMEZ;2
EQP-0093;CLI-030;Sucursal 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2024;Ejecutado;lunes, 8 de enero de 2024;8/1/2024 00:00;J. PÉREZ;2
EQP-0027;CLI-049;Depósito 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/3/2025;Ejecutado;sábado, 22 de febrero de 2025;22/2/2025 00:00;A. TORRES;2
EQP-0034;CLI-044;Obra 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2025;Ejecutado;miércoles, 8 de octubre de 2025;8/10/2025 00:00;A. TORRES;2
EQP-0059;CLI-049;Oficina 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/5/2023;Ejecutado;jueves, 27 de abril de 2023;27/4/2023 00:00;SIN DATOS;2
EQP-0055;CLI-049;Planta 1 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/6/2025;Ejecutado;martes, 3 de junio de 2025;3/6/2025;L. GÓMEZ;2
EQP-0001;CLI-025;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2023;Ejecutado;martes, 7 de febrero de 2023;1/1/1900;J. PÉREZ;2
EQP-0099;CLI-005;Depósito 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2025;Ejecutado;jueves, 2 de enero de 2025;1/2/2025;A. TORRES;2
EQP-0018;CLI-026;Obra 3 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2025;Ejecutado;jueves, 26 de diciembre de 2024;26/12/2024 00:00;S. LÓPEZ;2
EQP-0018;CLI-026;Obra 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2022;Ejecutado;viernes, 24 de junio de 2022;24/6/2022 00:00;SIN DATOS;2
EQP-0034;CLI-044;Obra 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2025;Ejecutado;miércoles, 2 de julio de 2025;2/7/2025 00:00;L. GÓMEZ;2
EQP-0066;CLI-026;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2023;Ejecutado;sábado, 7 de enero de 2023;7/1/2023 00:00;J. PÉREZ;2
EQP-0001;CLI-025;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;;Ejecutado;martes, 25 de marzo de 2025;25/3/2025 00:00;SIN DATOS;2
EQP-0034;CLI-044;Obra 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2022;Ejecutado;viernes, 1 de abril de 2022;1/4/2022 00:00;J. PÉREZ;2
EQP-0041;CLI-005;Taller 2 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2024;Ejecutado;domingo, 7 de julio de 2024;7/7/2024 00:00;M. GÓMEZ;2
EQP-0016;CLI-049;Oficina 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/2/2025;Ejecutado;;2027-13-40;SIN DATOS;2
EQP-0003;CLI-048;Taller 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;;Ejecutado;viernes, 4 de abril de 2025;4/4/2025 00:00;R. SOTO;2
EQP-0081;CLI-040;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;jueves, 3 de octubre de 2024;3/10/2024 00:00;SIN DATOS;2
EQP-0042;CLI-048;Oficina 1 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2022;Ejecutado;viernes, 25 de marzo de 2022;25/3/2022 00:00;M. GÓMEZ;2
EQP-0083;CLI-005;Planta 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2022;Ejecutado;jueves, 30 de junio de 2022;30/6/2022 00:00;L. GÓMEZ;2
EQP-0001;CLI-025;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;lunes, 30 de septiembre de 2024;30/9/2024 00:00;A. TORRES;2
EQP-0084;CLI-044;Oficina 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;martes, 24 de septiembre de 2024;24/9/2024 00:00;R. SOTO;2
EQP-0095;CLI-044;Taller 2 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;sábado, 5 de octubre de 2024;5/10/2024 00:00;SIN DATOS;2
EQP-0038;CLI-044;Taller 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/2/2025;Ejecutado;jueves, 6 de febrero de 2025;6/2/2025 00:00;L. GÓMEZ;2
EQP-0011;CLI-049;Obra 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2023;Ejecutado;martes, 3 de enero de 2023;3/1/2023 00:00;M. RUIZ;2
EQP-0081;CLI-040;Obra 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2022;Ejecutado;lunes, 3 de octubre de 2022;3/10/2022 00:00;S. LÓPEZ;2
EQP-0084;CLI-044;Oficina 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2023;Ejecutado;sábado, 30 de septiembre de 2023;30/9/2023 00:00;S. LÓPEZ;2
EQP-0087;CLI-038;Oficina 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2025;Ejecutado;domingo, 5 de octubre de 2025;5/10/2025 00:00;L. GÓMEZ;2
EQP-0003;CLI-048;Taller 3 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2025;Ejecutado;jueves, 2 de enero de 2025;2/1/2025;R. SOTO;2
EQP-0073;CLI-044;Obra 4 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/6/2024;Ejecutado;lunes, 3 de junio de 2024;3/6/2024 00:00;A. TORRES;2
EQP-0044;CLI-017;Taller 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2023;Ejecutado;domingo, 24 de septiembre de 2023;1/1/1900;A. TORRES;2
EQP-0066;CLI-026;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/1/2025;Ejecutado;jueves, 26 de diciembre de 2024;26/12/2024 00:00;R. SOTO;2
EQP-0011;CLI-049;Obra 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;viernes, 10 de mayo de 2024;1/1/1900;J. PÉREZ;2
EQP-0027;CLI-049;Depósito 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/3/2022;Ejecutado;miércoles, 23 de febrero de 2022;23/2/2022;M. GÓMEZ;2
EQP-0066;CLI-026;Obra 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2025;Ejecutado;viernes, 27 de junio de 2025;27/6/2025 00:00;R. SOTO;2
EQP-0099;CLI-005;Depósito 4 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;;Ejecutado;sábado, 24 de septiembre de 2022;24/9/2022 00:00;S. LÓPEZ;2
EQP-0095;CLI-044;Taller 2 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2023;Ejecutado;miércoles, 28 de junio de 2023;28/6/2023 00:00;R. SOTO;2
EQP-0098;CLI-039;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;domingo, 6 de octubre de 2024;6/10/2024 00:00;M. GÓMEZ;2
EQP-0006;CLI-036;Planta 1 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/3/2025;Ejecutado;sábado, 8 de marzo de 2025;8/3/2025 00:00;M. GÓMEZ;2
EQP-0095;CLI-044;Taller 2 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/4/2022;Ejecutado;jueves, 31 de marzo de 2022;31/3/2022 00:00;S. LÓPEZ;2
EQP-0012;CLI-030;Depósito 2 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/7/2025;Ejecutado;jueves, 26 de junio de 2025;26/6/2025 00:00;J. PÉREZ;2
EQP-0055;CLI-049;Planta 1 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/3/2024;Ejecutado;sábado, 2 de marzo de 2024;2/3/2024 00:00;M. GÓMEZ;2
EQP-0014;CLI-044;Sucursal 4 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-001;CAMBIO DE ACEITE DE MOTOR Y FILTRO;3;Alta;;1/10/2024;Ejecutado;sábado, 28 de septiembre de 2024;28/9/2024 00:00;M. RUIZ;2
EQP-0066;CLI-026;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;miércoles, 1 de enero de 2025;1/1/2025;Ejecutado;domingo, 29 de diciembre de 2024;29/12/2024 00:00;A. TORRES;1
EQP-0099;CLI-005;Depósito 4 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;sábado, 7 de enero de 2023;7/1/2023;Ejecutado;jueves, 30 de junio de 2022;1/1/1900;A. TORRES;1
EQP-0058;CLI-008;Oficina 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;miércoles, 3 de enero de 2024;3/1/2024;Ejecutado;jueves, 29 de febrero de 2024;29/2/2024 00:00;L. GÓMEZ;1
EQP-0066;CLI-026;Obra 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;domingo, 1 de enero de 2023;1/1/2023;Ejecutado;domingo, 1 de enero de 2023;1/1/2023 00:00;J. PÉREZ;1
EQP-0083;CLI-005;Planta 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;lunes, 10 de enero de 2022;10/1/2022;Ejecutado;miércoles, 5 de octubre de 2022;5/10/2022 00:00;M. GÓMEZ;1
EQP-0087;CLI-038;Oficina 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;miércoles, 1 de enero de 2025;1/1/2025;Ejecutado;jueves, 2 de enero de 2025;2/1/2025 00:00;M. GÓMEZ;1
EQP-0022;CLI-004;Planta 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;sábado, 1 de julio de 2023;1/7/2023;Ejecutado;sábado, 24 de junio de 2023;24/6/2023 00:00;A. TORRES;1
EQP-0087;CLI-038;Oficina 1 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;domingo, 1 de enero de 2023;1/1/2023;Ejecutado;miércoles, 28 de diciembre de 2022;28/12/2022 00:00;M. RUIZ;1
EQP-0057;CLI-030;Planta 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-007;INSPECCIÓN DEL ALTERNADOR Y CEPILLOS;12;Media;lunes, 1 de enero de 2024;1/1/2024;Ejecutado;lunes, 25 de diciembre de 2023;25/12/2023 00:00;SIN DATOS;1
EQP-0006;CLI-036;Planta 1 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;viernes, 12 de enero de 2024;12/1/2024;Ejecutado;viernes, 29 de noviembre de 2024;29/11/2024 00:00;L. GÓMEZ;1
EQP-0027;CLI-049;Depósito 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;domingo, 9 de enero de 2022;9/1/2022;Ejecutado;jueves, 8 de septiembre de 2022;8/9/2022 00:00;M. RUIZ;1
EQP-0045;CLI-005;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-007;INSPECCIÓN DEL ALTERNADOR Y CEPILLOS;12;Media;miércoles, 1 de octubre de 2025;1/10/2025;Ejecutado;martes, 30 de septiembre de 2025;30/9/2025 00:00;M. RUIZ;1
EQP-0057;CLI-030;Planta 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-007;INSPECCIÓN DEL ALTERNADOR Y CEPILLOS;12;Media;miércoles, 1 de enero de 2025;1/1/2025;Ejecutado;jueves, 26 de diciembre de 2024;26/12/2024 00:00;A. TORRES;1
EQP-0098;CLI-039;Sucursal 3 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;sábado, 1 de julio de 2023;1/7/2023;Ejecutado;sábado, 1 de julio de 2023;1/7/2023 00:00;J. PÉREZ;1
EQP-0098;CLI-039;Sucursal 3 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;lunes, 10 de enero de 2022;10/1/2022;Ejecutado;viernes, 4 de abril de 2025;1/1/1900;S. LÓPEZ;1
EQP-0057;CLI-030;Planta 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;martes, 10 de enero de 2023;10/1/2023;Ejecutado;miércoles, 4 de octubre de 2023;4/10/2023 00:00;L. GÓMEZ;1
EQP-0066;CLI-026;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;sábado, 1 de enero de 2022;1/1/2022;Ejecutado;viernes, 31 de diciembre de 2021;31/12/2021 00:00;A. TORRES;1
EQP-0081;CLI-040;Obra 5 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;lunes, 1 de abril de 2024;1/4/2024;Ejecutado;viernes, 5 de abril de 2024;5/4/2024 00:00;S. LÓPEZ;1
EQP-0041;CLI-005;Taller 2 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;lunes, 1 de enero de 2024;1/1/2024;Ejecutado;sábado, 30 de diciembre de 2023;30/12/2023 00:00;S. LÓPEZ;1
EQP-0082;CLI-001;Planta 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-004;REVISIÓN DE CORREAS DE VENTILADOR Y TENSIÓN;12;Media;miércoles, 1 de marzo de 2023;1/3/2023;Ejecutado;jueves, 2 de marzo de 2023;3/2/2023;A. TORRES;1
EQP-0011;CLI-049;Obra 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-004;REVISIÓN DE CORREAS DE VENTILADOR Y TENSIÓN;12;Media;sábado, 1 de enero de 2022;1/1/2022;Ejecutado;sábado, 1 de marzo de 2025;1/1/1900;M. RUIZ;1
EQP-0058;CLI-008;Oficina 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-004;REVISIÓN DE CORREAS DE VENTILADOR Y TENSIÓN;12;Media;martes, 3 de enero de 2023;3/1/2023;Ejecutado;;2027-13-40;R. SOTO;1
EQP-0003;CLI-048;Taller 3 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-004;REVISIÓN DE CORREAS DE VENTILADOR Y TENSIÓN;12;Media;lunes, 1 de abril de 2024;1/4/2024;Ejecutado;sábado, 30 de marzo de 2024;1/1/1900;M. GÓMEZ;1
EQP-0082;CLI-001;Planta 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;miércoles, 1 de marzo de 2023;1/3/2023;Ejecutado;domingo, 26 de febrero de 2023;26/2/2023 00:00;J. PÉREZ;1
EQP-0083;CLI-005;Planta 5 - Ushuaia; Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;domingo, 7 de enero de 2024;7/1/2024;Ejecutado;domingo, 7 de julio de 2024;7/7/2024 00:00;M. RUIZ;1
EQP-0054;CLI-033;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-009;LIMPIEZA GENERAL Y REVISIÓN DE TERMINALES;6;Baja;viernes, 10 de enero de 2025;10/1/2025;Ejecutado;miércoles, 1 de octubre de 2025;1/10/2025 00:00;J. PÉREZ;1
EQP-0004;CLI-049;Planta 4 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;lunes, 1 de abril de 2024;1/4/2024;Ejecutado;miércoles, 27 de marzo de 2024;27/3/2024 00:00;M. GÓMEZ;1
EQP-0027;CLI-049;Depósito 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-004;REVISIÓN DE CORREAS DE VENTILADOR Y TENSIÓN;12;Media;miércoles, 1 de marzo de 2023;1/3/2023;Ejecutado;sábado, 4 de marzo de 2023;4/3/2023 00:00;R. SOTO;1
EQP-0093;CLI-030;Sucursal 4 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;martes, 7 de enero de 2025;7/1/2025;Ejecutado;miércoles, 7 de mayo de 2025;1/1/1900;R. SOTO;1
EQP-0018;CLI-026;Obra 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-004;REVISIÓN DE CORREAS DE VENTILADOR Y TENSIÓN;12;Media;lunes, 1 de enero de 2024;1/1/2024;Ejecutado;domingo, 7 de enero de 2024;7/1/2024;L. GÓMEZ;1
EQP-0066;CLI-026;Obra 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;domingo, 1 de enero de 2023;1/1/2023;Ejecutado;sábado, 7 de enero de 2023;7/1/2023;L. GÓMEZ;1
EQP-0058;CLI-008;Oficina 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-007;INSPECCIÓN DEL ALTERNADOR Y CEPILLOS;12;Media;miércoles, 1 de marzo de 2023;1/3/2023;Ejecutado;miércoles, 22 de febrero de 2023;22/2/2023 00:00;SIN DATOS;1
EQP-0044;CLI-017;Taller 5 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;domingo, 1 de enero de 2023;1/1/2023;Ejecutado;viernes, 6 de enero de 2023;6/1/2023 00:00;M. GÓMEZ;1
EQP-0083;CLI-005;Planta 5 - Tolhuin; Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-006;CAMBIO DE FILTRO DE COMBUSTIBLE;3;Alta;lunes, 1 de abril de 2024;1/4/2024;Ejecutado;domingo, 31 de marzo de 2024;31/3/2024 00:00;A. TORRES;1
EQP-0001;CLI-025;Sucursal 3 - Río Grande; Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-002;REEMPLAZO DE FILTRO DE AIRE;6;Media;sábado, 7 de enero de 2023;7/1/2023;Ejecutado;domingo, 25 de junio de 2023;25/6/2023 00:00;S. LÓPEZ;1
