inventario_id,cliente_id,cliente_nombre,tipo_equipo,marca,modelo,fecha_lectura,horometro_h,ubicacion
EQP-0094,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-10-01T00:00:00Z,4507,Taller 2 - Ushuaia
EQP-0003,CLI-048,Cliente 048,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-12-01T00:00:00Z,2278,Taller 3 - Ushuaia
EQP-0097,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-05-01T00:00:00Z,828,Sucursal 5 - Río Grande
EQP-0063,CLI-048,Cliente 048,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-10-01T00:00:00Z,2588,Sucursal 4 - Tolhuin
EQP-0023,CLI-041,Cliente 041,Motor Cummins,Cummins,QSB 4.5,2024-11-01T00:00:00Z,780,Planta 5 - Ushuaia
EQP-0024,CLI-036,Cliente 036,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-10-01T00:00:00Z,1546,Planta 5 - Tolhuin
EQP-0064,CLI-038,Cliente 038,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2023-12-01T00:00:00Z,1381,Depósito 4 - Ushuaia
EQP-0094,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-03-01T00:00:00Z,5202,Taller 2 - Tolhuin
EQP-0028,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2025-10-01T00:00:00Z,2701,Planta 5 - Ushuaia
EQP-0074,CLI-049,Cliente 049,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2024-02-01T00:00:00Z,3280,Oficina 2 - Tolhuin
EQP-0065,CLI-038,Cliente 038,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2025-05-01T00:00:00Z,-103987,Taller 4 - Río Grande
EQP-0029,CLI-013,Cliente 013,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2024-02-01T00:00:00Z,38241,Depósito 5 - Tolhuin
EQP-0031,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2024-02-01T00:00:00Z,-96880,Oficina 3 - Río Grande
EQP-0055,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-05-01T00:00:00Z,545,Planta 1 - Tolhuin
EQP-0095,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-01-01T00:00:00Z,53580,Taller 2 - Ushuaia
EQP-0064,CLI-038,Cliente 038,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2025-10-01T00:00:00Z,251,Planta 3 - Tolhuin
EQP-0066,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-01-01T00:00:00Z,3733,Obra 5 - Ushuaia
EQP-0081,CLI-040,Cliente 040,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-12-01T00:00:00Z,744,Obra 5 - Río Grande
EQP-0089,CLI-044,Cliente 044,Motor Cummins,Cummins,QSB 4.5,2022-05-01T00:00:00Z,230,Sucursal 2 - Tolhuin
EQP-0099,CLI-005,Cliente 005,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-08-01T00:00:00Z,1990,Depósito 4 - Tolhuin
EQP-0060,CLI-049,Cliente 049,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2024-04-01T00:00:00Z,1135,Obra 3 - Río Grande
EQP-0048,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2025-08-01T00:00:00Z,481,Planta 3 - Tolhuin
EQP-0019,CLI-036,Cliente 036,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2024-08-01T00:00:00Z,1005,Planta 1 - Río Grande
EQP-0028,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2025-05-01T00:00:00Z,2315,Planta 5 - Ushuaia
EQP-0099,CLI-005,Cliente 005,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-08-01T00:00:00Z,4157,Depósito 4 - Tolhuin
EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2025-06-01T00:00:00Z,1729,Planta 2 - Río Grande
EQP-0046,CLI-039,Cliente 039,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-08-01T00:00:00Z,1567,Depósito 3 - Ushuaia
EQP-0007,CLI-036,Cliente 036,Motor Cummins,Cummins,QSB 4.5,2024-01-07T00:00:00Z,2649,Taller 4 - Ushuaia
EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2022-08-01T00:00:00Z,61,Obra 2 - Ushuaia
EQP-0028,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2024-04-01T00:00:00Z,1632,Planta 5 - Ushuaia
EQP-0009,CLI-009,Cliente 009,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2024-02-01T00:00:00Z,180,Oficina 5 - Ushuaia
EQP-0058,CLI-008,Cliente 008,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-01-01T00:00:00Z,1025,Oficina 5 - Río Grande
EQP-0046,CLI-039,Cliente 039,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2022-11-01T00:00:00Z,261,Depósito 3 - Ushuaia
EQP-0004,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-07-01T00:00:00Z,298,Taller 5 - Río Grande
EQP-0062,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2023-08-01T00:00:00Z,677,Obra 1 - Ushuaia
EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2025-07-01T00:00:00Z,3663,Obra 2 - Tolhuin
EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-12-01T00:00:00Z,77180,Depósito 5 - Tolhuin
EQP-0092,CLI-026,Cliente 026,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2022-11-01T00:00:00Z,9,Planta 2 - Tolhuin
EQP-0063,CLI-048,Cliente 048,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-09-01T00:00:00Z,923,Sucursal 4 - Tolhuin
EQP-0083,CLI-005,Cliente 005,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-11-01T00:00:00Z,3053,Planta 5 - Tolhuin
EQP-0076,CLI-044,Cliente 044,Motor Cummins,Cummins,QSB 4.5,2025-09-01T00:00:00Z,3685,Taller 2 - Ushuaia
EQP-0003,CLI-048,Cliente 048,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-09-01T00:00:00Z,2874,Taller 3 - Tolhuin
EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-05-01T00:00:00Z,2097,Depósito 5 - Tolhuin
EQP-0097,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-02-01T00:00:00Z,595,Sucursal 5 - Ushuaia
EQP-0035,CLI-026,Cliente 026,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2024-12-01T00:00:00Z,340,Oficina 3 - Río Grande
EQP-0088,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2022-08-01T00:00:00Z,71,Sucursal 4 - Río Grande
EQP-0075,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 4.5,2025-03-01T00:00:00Z,2767,Oficina 2 - Tolhuin
EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-06-01T00:00:00Z,862,Planta 4 - Tolhuin
EQP-0036,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2025-07-01T00:00:00Z,108787,Taller 2 - Río Grande
EQP-0023,CLI-041,Cliente 041,Motor Cummins,Cummins,QSB 4.5,2025-10-01T00:00:00Z,1592,Planta 5 - Ushuaia
EQP-0004,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-07-01T00:00:00Z,4150,Planta 4 - Tolhuin
EQP-0043,CLI-030,Cliente 030,Motor Cummins,Cummins,QSB 4.5,2024-11-01T00:00:00Z,3470,Depósito 3 - Río Grande
EQP-0080,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 6.7,2024-06-01T00:00:00Z,2351,Depósito 3 - Ushuaia
EQP-0082,CLI-001,Cliente 001,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-09-01T00:00:00Z,326,Planta 4 - Río Grande
EQP-0046,CLI-039,Cliente 039,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-09-01T00:00:00Z,1600,Depósito 3 - Ushuaia
EQP-0034,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-01-01T00:00:00Z,2660,Obra 1 - Río Grande
EQP-0046,CLI-039,Cliente 039,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2023-02-01T00:00:00Z,474,Depósito 3 - Ushuaia
EQP-0068,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 6.7,2023-07-01T00:00:00Z,1669,Oficina 3 - Tolhuin
EQP-0067,CLI-005,Cliente 005,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2023-06-01T00:00:00Z,1873,Sucursal 3 - Río Grande
EQP-0058,CLI-008,Cliente 008,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-10-01T00:00:00Z,2830,Oficina 5 - Ushuaia
EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-11-01T00:00:00Z,764,Obra 3 - Ushuaia
EQP-0082,CLI-001,Cliente 001,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-08-01T00:00:00Z,897,Planta 4 - Río Grande
EQP-0019,CLI-036,Cliente 036,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2025-03-01T00:00:00Z,1543,Planta 1 - Río Grande
EQP-0033,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2025-01-01T00:00:00Z,2005,Taller 5 - Tolhuin
EQP-0078,CLI-005,Cliente 005,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2025-01-01T00:00:00Z,581,Planta 3 - Río Grande
EQP-0081,CLI-040,Cliente 040,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-02-01T00:00:00Z,801,Obra 5 - Ushuaia
EQP-0075,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 4.5,2025-08-01T00:00:00Z,3125,Oficina 2 - Río Grande
EQP-0084,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-06-01T00:00:00Z,1660,Oficina 3 - Río Grande
EQP-0077,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2023-07-01T00:00:00Z,1336,Planta 3 - Ushuaia
EQP-0094,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-08-01T00:00:00Z,5956,Taller 2 - Río Grande
EQP-0067,CLI-005,Cliente 005,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-03-01T00:00:00Z,373,Sucursal 3 - Río Grande
EQP-0024,CLI-036,Cliente 036,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-11-01T00:00:00Z,-46313,Planta 5 - Tolhuin
EQP-0033,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2025-07-01T00:00:00Z,2248,Taller 5 - Ushuaia
EQP-0019,CLI-036,Cliente 036,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2024-11-01T00:00:00Z,1279,Planta 1 - Río Grande
EQP-0032,CLI-026,Cliente 026,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-01-10T00:00:00Z,2774,Planta 3 - Ushuaia
EQP-0013,CLI-036,Cliente 036,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2023-04-01T00:00:00Z,890,Oficina 1 - Río Grande
EQP-0057,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-05-01T00:00:00Z,-88084,Planta 4 - Tolhuin
EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-04-01T00:00:00Z,1193,Sucursal 2 - Ushuaia
EQP-0028,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2023-01-01T00:00:00Z,679,Planta 5 - Ushuaia
EQP-0083,CLI-005,Cliente 005,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-07-01T00:00:00Z,2647,Planta 5 - Tolhuin
EQP-0046,CLI-039,Cliente 039,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2023-10-01T00:00:00Z,1013,Depósito 3 - Ushuaia
EQP-0011,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-02-01T00:00:00Z,1041,Obra 5 - Río Grande
EQP-0043,CLI-030,Cliente 030,Motor Cummins,Cummins,QSB 4.5,2023-03-01T00:00:00Z,1401,Depósito 3 - Río Grande
EQP-0060,CLI-049,Cliente 049,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2022-09-01T00:00:00Z,457,Obra 3 - Ushuaia
EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-02-01T00:00:00Z,1729,Sucursal 3 - Río Grande
EQP-0015,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2024-06-01T00:00:00Z,376,Planta 4 - Ushuaia
EQP-0087,CLI-038,Cliente 038,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-04-01T00:00:00Z,315,Oficina 1 - Río Grande
EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2023-10-01T00:00:00Z,2239,Depósito 3 - Tolhuin
EQP-0021,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2022-11-01T00:00:00Z,878,Obra 2 - Ushuaia
EQP-0037,CLI-032,Cliente 032,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2023-01-01T00:00:00Z,86919,Obra 3 - Tolhuin
EQP-0031,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2024-12-01T00:00:00Z,111,Oficina 3 - Río Grande
EQP-0006,CLI-036,Cliente 036,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-03-01T00:00:00Z,20,Planta 1 - Río Grande
EQP-0009,CLI-009,Cliente 009,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2022-11-01T00:00:00Z,911,Oficina 5 - Tolhuin
EQP-0041,CLI-005,Cliente 005,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-02-01T00:00:00Z,1536,Taller 2 - Tolhuin
EQP-0079,CLI-014,Cliente 014,Motor Cummins,Cummins,QSB 6.7,2024-05-01T00:00:00Z,98395,Taller 1 - Río Grande
EQP-0077,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2024-02-01T00:00:00Z,54792,Planta 3 - Ushuaia
EQP-0055,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-06-01T00:00:00Z,175,Planta 1 - Ushuaia
EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-11-01T00:00:00Z,527,Oficina 5 - Tolhuin
EQP-0008,CLI-023,Cliente 023,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2022-04-01T00:00:00Z,562,Sucursal 4 - Río Grande
EQP-0032,CLI-026,Cliente 026,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2022-05-01T00:00:00Z,91488,Planta 3 - Tolhuin
EQP-0002,CLI-036,Cliente 036,Motor Cummins,Cummins,QSB 6.7,2023-10-01T00:00:00Z,1958,Sucursal 4 - Tolhuin
EQP-0077,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2024-06-01T00:00:00Z,2140,Planta 3 - Tolhuin
EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-09-01T00:00:00Z,453,Oficina 5 - Río Grande
EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2025-02-01T00:00:00Z,138,Planta 2 - Río Grande
EQP-0081,CLI-040,Cliente 040,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-04-01T00:00:00Z,854,Obra 5 - Río Grande
EQP-0009,CLI-009,Cliente 009,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2023-12-01T00:00:00Z,1686,Oficina 5 - Ushuaia
EQP-0089,CLI-044,Cliente 044,Motor Cummins,Cummins,QSB 4.5,2024-05-01T00:00:00Z,1597,Taller 3 - Tolhuin
EQP-0089,CLI-044,Cliente 044,Motor Cummins,Cummins,QSB 4.5,2023-01-01T00:00:00Z,65972,Taller 3 - Tolhuin
EQP-0087,CLI-038,Cliente 038,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-04-01T00:00:00Z,1239,Oficina 1 - Río Grande
EQP-0036,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2022-05-01T00:00:00Z,586,Taller 2 - Río Grande
EQP-0015,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2024-09-01T00:00:00Z,446,Planta 4 - Río Grande
EQP-0057,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-02-01T00:00:00Z,46566,Planta 4 - Tolhuin
EQP-0098,CLI-039,Cliente 039,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-09-01T00:00:00Z,1455,Sucursal 3 - Tolhuin
EQP-0057,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-07-01T00:00:00Z,813,Planta 4 - Tolhuin
EQP-0068,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 6.7,2022-04-01T00:00:00Z,397,Oficina 3 - Río Grande
EQP-0091,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-08-01T00:00:00Z,266,Obra 2 - Tolhuin
EQP-0071,CLI-030,Cliente 030,Motor Cummins,Cummins,QSB 6.7,2025-02-01T00:00:00Z,561,Taller 5 - Tolhuin
EQP-0034,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-05-01T00:00:00Z,1853,Obra 1 - Río Grande
EQP-0057,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-08-01T00:00:00Z,897,Planta 4 - Tolhuin
EQP-0015,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2025-09-01T00:00:00Z,851,Taller 3 - Río Grande
EQP-0036,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2025-08-01T00:00:00Z,4316,Taller 2 - Tolhuin
EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-11-01T00:00:00Z,767,Depósito 5 - Tolhuin
EQP-0032,CLI-026,Cliente 026,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-01-01T00:00:00Z,1519,Planta 3 - Ushuaia
EQP-0050,CLI-024,Cliente 024,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2024-10-01T00:00:00Z,2143,Taller 5 - Tolhuin
EQP-0028,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2023-11-01T00:00:00Z,1305,Taller 4 - Ushuaia
EQP-0004,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-10-01T00:00:00Z,-61030,Planta 4 - Ushuaia
EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2024-03-01T00:00:00Z,2754,Depósito 3 - Río Grande
EQP-0095,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-03-01T00:00:00Z,1218,Taller 2 - Tolhuin
EQP-0093,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-10-01T00:00:00Z,3220,Sucursal 4 - Ushuaia
EQP-0018,CLI-026,Cliente 026,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-04-01T00:00:00Z,2937,Obra 3 - Ushuaia
EQP-0044,CLI-017,Cliente 017,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-12-01T00:00:00Z,4988,Taller 5 - Río Grande
EQP-0087,CLI-038,Cliente 038,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-07-01T00:00:00Z,3320,Oficina 1 - Tolhuin
EQP-0049,CLI-036,Cliente 036,Motor Cummins,Cummins,QSB 6.7,2024-07-01T00:00:00Z,78774,Sucursal 5 - Río Grande
EQP-0012,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-07-01T00:00:00Z,87921,Depósito 2 - Tolhuin
EQP-0068,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 6.7,2022-05-01T00:00:00Z,486,Oficina 3 - Río Grande
EQP-0037,CLI-032,Cliente 032,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2024-06-01T00:00:00Z,2762,Obra 3 - Ushuaia
EQP-0038,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-09-01T00:00:00Z,75,Taller 1 - Río Grande
EQP-0001,CLI-025,Cliente 025,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-06-01T00:00:00Z,824,Sucursal 3 - Río Grande
EQP-0024,CLI-036,Cliente 036,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-07-01T00:00:00Z,126,Planta 5 - Tolhuin
EQP-0037,CLI-032,Cliente 032,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2023-11-01T00:00:00Z,2149,Obra 3 - Tolhuin
EQP-0014,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-01-01T00:00:00Z,4087,Sucursal 4 - Río Grande
EQP-0028,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2023-06-01T00:00:00Z,107710,Planta 5 - Tolhuin
EQP-0098,CLI-039,Cliente 039,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-02-01T00:00:00Z,696,Sucursal 3 - Río Grande
EQP-0080,CLI-049,Cliente 049,Motor Cummins,Cummins,QSB 6.7,2024-01-03T00:00:00Z,92590,Depósito 3 - Ushuaia
EQP-0060,CLI-049,Cliente 049,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2024-01-01T00:00:00Z,1067,Obra 3 - Tolhuin
EQP-0053,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2025-01-06T00:00:00Z,112,Oficina 2 - Ushuaia
EQP-0042,CLI-048,Cliente 048,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-01-01T00:00:00Z,2700,Oficina 1 - Ushuaia
EQP-0038,CLI-044,Cliente 044,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-07-01T00:00:00Z,116828,Taller 1 - Río Grande
EQP-0094,CLI-044,Cliente 044,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2025-09-01T00:00:00Z,6064,Oficina 5 - Ushuaia
EQP-0037,CLI-032,Cliente 032,Generador Generac Guardian,Generac,Guardian 13 kVA (50Hz),2025-07-01T00:00:00Z,3862,Obra 3 - Tolhuin
EQP-0081,CLI-040,Cliente 040,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-03-01T00:00:00Z,1254,Obra 5 - Tolhuin
EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-12-01T00:00:00Z,2683,Depósito 5 - Tolhuin
EQP-0061,CLI-026,Cliente 026,Motor Cummins,Cummins,QSB 4.5,2025-09-01T00:00:00Z,1511,Obra 5 - Ushuaia
EQP-0067,CLI-005,Cliente 005,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2022-09-01T00:00:00Z,871,Sucursal 3 - Río Grande
EQP-0044,CLI-017,Cliente 017,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2025-04-01T00:00:00Z,5724,Taller 5 - Río Grande
EQP-0029,CLI-013,Cliente 013,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2024-06-01T00:00:00Z,86906,Depósito 5 - Río Grande
EQP-0040,CLI-038,Cliente 038,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2025-06-01T00:00:00Z,1316,Sucursal 1 - Tolhuin
EQP-0098,CLI-039,Cliente 039,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-07-01T00:00:00Z,922,Sucursal 3 - Tolhuin
EQP-0070,CLI-044,Cliente 044,Motor Cummins,Cummins,QSB 4.5,2025-06-01T00:00:00Z,116633,Sucursal 4 - Tolhuin
EQP-0062,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2025-01-06T00:00:00Z,2554,Obra 1 - Ushuaia
EQP-0098,CLI-039,Cliente 039,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2024-10-01T00:00:00Z,1002,Sucursal 3 - Ushuaia
EQP-0069,CLI-049,Cliente 049,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2025-05-01T00:00:00Z,1201,Depósito 5 - Tolhuin
EQP-0057,CLI-030,Cliente 030,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2023-06-01T00:00:00Z,1872,Planta 4 - Tolhuin
EQP-0060,CLI-049,Cliente 049,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),2022-08-01T00:00:00Z,39,Obra 3 - Tolhuin
EQP-0083,CLI-005,Cliente 005,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,2022-11-01T00:00:00Z,843,Planta 5 - Ushuaia
EQP-0036,CLI-044,Cliente 044,Generador Generac Guardian,Generac,Guardian 10 kVA (50Hz),2024-07-01T00:00:00Z,3023,Taller 2 - Ushuaia
EQP-0067,CLI-005,Cliente 005,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2023-07-01T00:00:00Z,1923,Sucursal 3 - Tolhuin
EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,2024-04-01T00:00:00Z,577,Planta 2 - Río Grande
EQP-0024,CLI-036,Cliente 036,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,2024-01-01T00:00:00Z,837,Planta 5 - Tolhuin
EQP-0020,CLI-028,Cliente 028,Motor Cummins,Cummins,QSB 4.5,2022-01-07T00:00:00Z,317,Depósito 3 - Ushuaia
EQP-0002,CLI-036,Cliente 036,Motor Cummins,Cummins,QSB 6.7,2022-09-01T00:00:00Z,785,Sucursal 4 - Tolhuin
